age,job,marital,education,month,campaign,previous,poutcome,cons.conf.idx,euribor3m,nr.employed,y
42,technician,divorced,basic.9y,jun,1,0,nonexistent,-41.8,4.961,5228.1,no
33,technician,married,professional.course,may,2,0,nonexistent,-36.4,4.864,5191.0,no
44,technician,divorced,professional.course,apr,2,0,nonexistent,-47.1,1.41,5099.1,no
39,management,single,university.degree,apr,2,1,failure,-47.1,1.405,5099.1,no
32,blue-collar,married,basic.9y,nov,1,0,nonexistent,-42.0,4.153,5195.8,no
26,blue-collar,single,basic.6y,oct,1,0,nonexistent,-49.5,0.959,4963.6,no
60,housemaid,married,basic.4y,jul,1,0,nonexistent,-33.6,1.072,5076.2,no
45,blue-collar,married,basic.9y,nov,2,0,nonexistent,-42.0,4.12,5195.8,no
38,blue-collar,married,basic.4y,may,2,0,nonexistent,-36.4,4.855,5191.0,no
33,services,married,high.school,nov,1,0,nonexistent,-42.0,4.153,5195.8,no
25,student,single,high.school,nov,2,0,nonexistent,-30.1,0.715,5017.5,no
52,blue-collar,married,unknown,jul,3,0,nonexistent,-42.7,4.962,5228.1,no
53,blue-collar,married,basic.9y,may,1,0,nonexistent,-36.4,4.856,5191.0,no
32,housemaid,single,high.school,may,1,0,nonexistent,-36.4,4.858,5191.0,no
31,management,single,university.degree,apr,1,1,failure,-47.1,1.405,5099.1,no
48,housemaid,married,basic.4y,sep,1,0,nonexistent,-37.5,0.876,4963.6,no
32,admin.,single,university.degree,aug,3,0,nonexistent,-36.1,4.963,5228.1,no
23,student,single,high.school,oct,1,1,success,-49.5,1.029,4963.6,yes
47,services,married,high.school,jun,3,0,nonexistent,-41.8,4.96,5228.1,no
35,technician,married,university.degree,jun,1,0,nonexistent,-41.8,4.96,5228.1,no
23,admin.,single,professional.course,jul,3,0,nonexistent,-42.7,4.963,5228.1,no
59,housemaid,married,basic.4y,jul,2,0,nonexistent,-42.7,4.961,5228.1,no
53,admin.,divorced,university.degree,mar,1,1,failure,-34.8,0.65,5008.7,no
37,services,married,high.school,may,2,0,nonexistent,-46.2,1.327,5099.1,no
41,blue-collar,married,basic.9y,may,1,0,nonexistent,-36.4,4.86,5191.0,no
46,technician,married,professional.course,nov,2,0,nonexistent,-42.0,4.076,5195.8,no
47,blue-collar,married,unknown,may,1,0,nonexistent,-36.4,4.86,5191.0,no
30,blue-collar,married,basic.4y,may,1,0,nonexistent,-36.4,4.855,5191.0,no
42,admin.,married,university.degree,jun,2,0,nonexistent,-41.8,4.865,5228.1,no
31,entrepreneur,single,university.degree,jul,1,0,nonexistent,-42.7,4.962,5228.1,no
48,entrepreneur,married,university.degree,apr,1,1,success,-47.1,1.365,5099.1,no
34,management,divorced,university.degree,nov,2,0,nonexistent,-42.0,4.191,5195.8,no
43,management,married,high.school,may,1,0,nonexistent,-36.4,4.857,5191.0,no
39,admin.,married,university.degree,apr,3,2,failure,-47.1,1.405,5099.1,no
33,management,married,university.degree,nov,2,0,nonexistent,-42.0,4.12,5195.8,no
25,student,single,high.school,may,2,0,nonexistent,-46.2,1.244,5099.1,no
38,blue-collar,married,basic.9y,nov,2,0,nonexistent,-42.0,4.076,5195.8,no
40,blue-collar,divorced,basic.9y,jun,1,0,nonexistent,-41.8,4.961,5228.1,no
35,blue-collar,divorced,basic.4y,jun,1,0,nonexistent,-41.8,4.865,5228.1,no
64,admin.,married,high.school,oct,1,1,failure,-26.9,0.73,5017.5,no
34,blue-collar,married,basic.9y,jul,1,0,nonexistent,-42.7,4.962,5228.1,no
42,technician,single,university.degree,aug,2,0,nonexistent,-36.1,4.966,5228.1,no
30,admin.,single,high.school,may,3,0,nonexistent,-36.4,4.864,5191.0,no
32,entrepreneur,single,university.degree,nov,1,1,failure,-42.0,4.076,5195.8,no
38,housemaid,married,unknown,jul,2,0,nonexistent,-42.7,4.96,5228.1,no
47,admin.,married,basic.9y,may,1,0,nonexistent,-36.4,4.86,5191.0,no
42,blue-collar,single,basic.4y,jul,2,0,nonexistent,-42.7,4.962,5228.1,no
88,retired,divorced,basic.4y,mar,1,0,nonexistent,-50.0,1.663,5099.1,no
66,retired,married,unknown,aug,1,2,failure,-31.4,0.861,5076.2,no
33,technician,single,professional.course,jul,1,0,nonexistent,-42.7,4.961,5228.1,no
48,technician,divorced,university.degree,apr,1,0,nonexistent,-47.1,1.365,5099.1,no
36,technician,married,professional.course,nov,2,0,nonexistent,-42.0,4.12,5195.8,no
56,admin.,married,university.degree,jul,2,0,nonexistent,-42.7,4.962,5228.1,no
45,blue-collar,single,basic.4y,may,1,1,failure,-46.2,1.281,5099.1,no
56,retired,married,basic.4y,jun,2,0,nonexistent,-41.8,4.962,5228.1,no
51,blue-collar,married,basic.4y,aug,1,0,nonexistent,-36.1,4.964,5228.1,no
25,blue-collar,single,basic.4y,may,1,0,nonexistent,-36.4,4.859,5191.0,no
54,admin.,married,university.degree,mar,1,0,nonexistent,-50.0,1.56,5099.1,no
31,admin.,divorced,high.school,may,1,0,nonexistent,-46.2,1.299,5099.1,no
31,services,divorced,professional.course,nov,1,0,nonexistent,-42.0,4.153,5195.8,no
28,blue-collar,married,basic.9y,may,1,0,nonexistent,-36.4,4.86,5191.0,no
56,blue-collar,married,basic.4y,jul,3,0,nonexistent,-42.7,4.962,5228.1,no
46,housemaid,single,university.degree,jul,3,0,nonexistent,-42.7,4.961,5228.1,no
53,blue-collar,married,basic.9y,may,2,0,nonexistent,-36.4,4.856,5191.0,no
57,self-employed,married,university.degree,jul,1,0,nonexistent,-42.7,4.962,5228.1,no
37,admin.,single,professional.course,aug,1,0,nonexistent,-36.1,4.968,5228.1,no
41,entrepreneur,divorced,basic.9y,jul,1,0,nonexistent,-42.7,4.958,5228.1,no
34,admin.,single,high.school,may,2,1,failure,-46.2,1.281,5099.1,no
29,blue-collar,single,basic.6y,jun,3,0,nonexistent,-41.8,4.955,5228.1,no
32,services,single,high.school,may,2,0,nonexistent,-46.2,1.281,5099.1,no
45,admin.,married,university.degree,aug,1,0,nonexistent,-36.1,4.963,5228.1,no
35,admin.,married,university.degree,apr,1,1,success,-34.6,0.644,5008.7,yes
44,admin.,divorced,university.degree,may,1,0,nonexistent,-36.4,4.864,5191.0,no
28,blue-collar,married,high.school,jul,1,0,nonexistent,-42.7,4.966,5228.1,no
35,services,single,high.school,jun,1,0,nonexistent,-41.8,4.959,5228.1,no
46,housemaid,married,university.degree,nov,2,0,nonexistent,-42.0,4.021,5195.8,no
41,technician,married,professional.course,aug,1,0,nonexistent,-36.1,4.966,5228.1,no
34,admin.,married,high.school,jun,1,2,success,-39.8,0.704,4991.6,yes
34,blue-collar,married,basic.9y,jul,2,0,nonexistent,-42.7,4.962,5228.1,no
34,admin.,married,university.degree,jun,3,0,nonexistent,-41.8,4.961,5228.1,no
41,self-employed,married,basic.9y,may,1,0,nonexistent,-46.2,1.327,5099.1,no
36,admin.,married,university.degree,jun,1,1,success,-40.8,1.266,5076.2,no
49,housemaid,married,university.degree,aug,2,0,nonexistent,-36.1,4.967,5228.1,no
28,admin.,married,high.school,jun,2,0,nonexistent,-41.8,4.967,5228.1,no
30,blue-collar,single,basic.9y,nov,1,0,nonexistent,-42.0,4.12,5195.8,no
22,student,single,high.school,may,2,1,success,-40.0,0.699,5008.7,yes
34,admin.,married,university.degree,nov,1,0,nonexistent,-42.0,4.12,5195.8,no
50,admin.,married,university.degree,aug,1,2,failure,-31.4,0.829,5076.2,no
40,unemployed,married,professional.course,may,1,0,nonexistent,-46.2,1.327,5099.1,no
42,technician,married,professional.course,aug,2,0,nonexistent,-36.1,4.965,5228.1,no
40,technician,married,high.school,nov,1,0,nonexistent,-42.0,4.12,5195.8,no
35,admin.,single,university.degree,aug,1,0,nonexistent,-36.1,4.963,5228.1,no
44,self-employed,married,basic.9y,jun,1,0,nonexistent,-41.8,4.864,5228.1,no
36,admin.,single,high.school,may,2,0,nonexistent,-46.2,1.344,5099.1,no
28,admin.,single,university.degree,jul,3,0,nonexistent,-42.7,4.956,5228.1,no
39,admin.,married,university.degree,nov,1,0,nonexistent,-42.0,4.12,5195.8,no
36,blue-collar,single,basic.9y,jun,3,0,nonexistent,-41.8,4.955,5228.1,no
50,services,divorced,high.school,may,2,0,nonexistent,-46.2,1.334,5099.1,no
30,blue-collar,married,high.school,jul,3,0,nonexistent,-42.7,4.962,5228.1,no
56,blue-collar,married,basic.9y,aug,1,0,nonexistent,-36.1,4.97,5228.1,no
33,admin.,married,university.degree,jul,1,0,nonexistent,-42.7,4.958,5228.1,no
42,entrepreneur,single,university.degree,nov,1,0,nonexistent,-42.0,4.12,5195.8,no
41,blue-collar,married,basic.4y,may,1,0,nonexistent,-36.4,4.856,5191.0,no
30,technician,married,high.school,jun,1,0,nonexistent,-41.8,4.958,5228.1,no
36,blue-collar,married,basic.4y,jun,2,0,nonexistent,-41.8,4.961,5228.1,no
41,services,married,university.degree,may,2,0,nonexistent,-36.4,4.857,5191.0,no
29,self-employed,married,university.degree,may,1,0,nonexistent,-36.4,4.86,5191.0,no
57,technician,married,basic.4y,may,1,0,nonexistent,-36.4,4.857,5191.0,no
55,services,divorced,high.school,jul,3,0,nonexistent,-42.7,4.961,5228.1,no
44,technician,divorced,professional.course,jul,2,0,nonexistent,-42.7,4.961,5228.1,no
50,services,married,basic.6y,aug,1,0,nonexistent,-36.1,4.968,5228.1,no
38,technician,married,professional.course,nov,1,0,nonexistent,-42.0,3.901,5195.8,no
30,technician,married,professional.course,nov,1,0,nonexistent,-42.0,4.153,5195.8,no
46,services,married,high.school,apr,2,0,nonexistent,-47.1,1.405,5099.1,no
39,blue-collar,single,basic.4y,may,2,0,nonexistent,-36.4,4.857,5191.0,no
29,admin.,single,university.degree,aug,3,0,nonexistent,-36.1,4.964,5228.1,no
34,blue-collar,married,basic.9y,may,1,0,nonexistent,-36.4,4.86,5191.0,no
51,blue-collar,married,basic.4y,jul,2,0,nonexistent,-42.7,4.958,5228.1,no
60,services,married,unknown,may,1,0,nonexistent,-36.4,4.856,5191.0,no
48,management,married,university.degree,may,1,0,nonexistent,-36.4,4.857,5191.0,no
30,technician,married,professional.course,may,1,0,nonexistent,-36.4,4.855,5191.0,no
29,technician,single,unknown,jul,3,0,nonexistent,-33.6,0.996,5076.2,no
26,admin.,single,university.degree,jul,3,0,nonexistent,-42.7,4.963,5228.1,no
34,admin.,married,university.degree,may,2,1,failure,-46.2,1.299,5099.1,no
47,admin.,married,university.degree,nov,1,0,nonexistent,-42.0,4.191,5195.8,no
26,student,single,high.school,jul,1,1,failure,-40.3,0.893,4991.6,no
33,technician,single,basic.9y,aug,1,2,failure,-31.4,0.884,5076.2,no
52,blue-collar,married,basic.9y,may,2,0,nonexistent,-46.2,1.299,5099.1,no
30,blue-collar,married,basic.9y,jun,1,0,nonexistent,-41.8,4.967,5228.1,no
51,admin.,single,basic.6y,may,1,0,nonexistent,-36.4,4.859,5191.0,no
28,blue-collar,single,basic.9y,apr,3,0,nonexistent,-47.1,1.406,5099.1,no
30,blue-collar,single,university.degree,nov,1,0,nonexistent,-42.0,4.12,5195.8,no
46,self-employed,married,basic.9y,aug,1,0,nonexistent,-36.1,4.968,5228.1,no
36,admin.,married,university.degree,jun,1,1,success,-40.8,1.262,5076.2,no
57,blue-collar,married,basic.6y,jul,1,0,nonexistent,-42.7,4.962,5228.1,no
32,admin.,married,high.school,jul,1,0,nonexistent,-42.7,4.96,5228.1,no
32,blue-collar,married,basic.9y,jun,1,0,nonexistent,-41.8,4.961,5228.1,no
51,blue-collar,married,basic.4y,jul,1,0,nonexistent,-42.7,4.96,5228.1,no
36,admin.,married,high.school,jun,1,0,nonexistent,-41.8,4.962,5228.1,no
29,technician,single,basic.9y,nov,1,0,nonexistent,-42.0,4.12,5195.8,no
41,admin.,single,high.school,may,2,0,nonexistent,-36.4,4.857,5191.0,no
47,blue-collar,divorced,basic.9y,may,2,0,nonexistent,-36.4,4.858,5191.0,no
48,self-employed,married,university.degree,nov,1,0,nonexistent,-42.0,4.153,5195.8,no
51,blue-collar,single,illiterate,may,3,0,nonexistent,-46.2,1.25,5099.1,no
39,management,married,high.school,nov,1,0,nonexistent,-42.0,4.153,5195.8,no
58,admin.,married,high.school,may,3,0,nonexistent,-36.4,4.857,5191.0,no
39,technician,single,professional.course,may,1,0,nonexistent,-46.2,1.291,5099.1,no
24,student,single,professional.course,apr,1,0,nonexistent,-47.1,1.365,5099.1,no
57,management,married,professional.course,may,3,0,nonexistent,-36.4,4.857,5191.0,no
33,management,married,basic.9y,apr,2,0,nonexistent,-47.1,1.405,5099.1,no
28,self-employed,single,university.degree,mar,1,0,nonexistent,-50.0,1.531,5099.1,no
29,technician,married,professional.course,nov,1,1,failure,-42.0,4.076,5195.8,no
30,blue-collar,single,basic.6y,jul,1,0,nonexistent,-42.7,4.963,5228.1,no
52,management,married,high.school,aug,1,0,nonexistent,-31.4,0.883,5076.2,no
37,admin.,married,high.school,may,1,1,failure,-46.2,1.327,5099.1,no
45,services,divorced,unknown,jun,2,0,nonexistent,-41.8,4.866,5228.1,no
32,blue-collar,divorced,basic.6y,jul,1,0,nonexistent,-42.7,4.963,5228.1,no
36,entrepreneur,single,university.degree,nov,1,0,nonexistent,-42.0,4.12,5195.8,no
55,management,married,university.degree,may,2,0,nonexistent,-46.2,1.299,5099.1,no
64,retired,married,basic.4y,mar,2,0,nonexistent,-34.8,0.634,5008.7,yes
45,technician,divorced,university.degree,may,1,0,nonexistent,-46.2,1.313,5099.1,no
34,technician,married,professional.course,nov,2,0,nonexistent,-42.0,4.021,5195.8,no
28,blue-collar,single,basic.9y,oct,1,0,nonexistent,-49.5,0.977,4963.6,no
39,technician,married,high.school,jul,1,0,nonexistent,-42.7,4.968,5228.1,no
58,management,married,university.degree,aug,1,0,nonexistent,-38.3,0.904,4991.6,yes
37,admin.,married,university.degree,jun,3,0,nonexistent,-41.8,4.967,5228.1,no
60,retired,married,basic.4y,aug,3,0,nonexistent,-36.1,4.965,5228.1,no
58,retired,married,high.school,aug,2,0,nonexistent,-31.4,0.838,5076.2,no
28,admin.,single,basic.9y,may,1,1,success,-46.2,1.291,5099.1,no
52,admin.,married,unknown,aug,1,0,nonexistent,-36.1,4.963,5228.1,no
27,blue-collar,married,basic.9y,may,2,0,nonexistent,-36.4,4.858,5191.0,no
43,admin.,single,university.degree,aug,2,0,nonexistent,-36.1,4.963,5228.1,no
47,admin.,married,high.school,aug,2,1,success,-38.3,0.904,4991.6,yes
50,blue-collar,married,basic.6y,aug,1,0,nonexistent,-36.1,4.966,5228.1,no
43,admin.,married,high.school,jul,2,0,nonexistent,-42.7,4.962,5228.1,no
32,admin.,married,university.degree,aug,2,0,nonexistent,-31.4,0.854,5076.2,no
31,technician,single,professional.course,aug,3,0,nonexistent,-36.1,4.964,5228.1,no
37,admin.,married,university.degree,jul,3,0,nonexistent,-42.7,4.961,5228.1,no
48,admin.,married,high.school,aug,2,0,nonexistent,-36.1,4.964,5228.1,no
52,unemployed,married,university.degree,nov,1,1,failure,-42.0,4.021,5195.8,no
24,admin.,single,university.degree,may,1,1,failure,-46.2,1.244,5099.1,no
44,blue-collar,single,basic.9y,may,2,0,nonexistent,-36.4,4.855,5191.0,no
41,blue-collar,married,unknown,jul,1,0,nonexistent,-42.7,4.962,5228.1,no
29,admin.,single,high.school,nov,2,2,success,-30.1,0.714,5017.5,yes
49,admin.,single,university.degree,oct,1,0,nonexistent,-26.9,0.74,5017.5,no
24,student,single,high.school,jun,1,1,failure,-40.8,1.266,5076.2,no
38,blue-collar,married,basic.9y,nov,1,1,failure,-42.0,4.12,5195.8,no
29,student,single,high.school,may,1,1,success,-40.0,0.668,5008.7,yes
42,admin.,married,high.school,nov,1,0,nonexistent,-42.0,4.191,5195.8,no
31,blue-collar,married,basic.9y,may,2,0,nonexistent,-46.2,1.25,5099.1,no
43,services,married,high.school,jun,2,0,nonexistent,-41.8,4.865,5228.1,no
51,technician,married,professional.course,jun,1,0,nonexistent,-41.8,4.967,5228.1,no
50,admin.,married,university.degree,nov,1,1,failure,-42.0,4.153,5195.8,no
39,blue-collar,married,basic.9y,may,2,0,nonexistent,-36.4,4.857,5191.0,no
62,admin.,married,university.degree,aug,1,1,failure,-31.4,0.851,5076.2,no
27,student,single,university.degree,nov,1,0,nonexistent,-42.0,4.406,5195.8,no
48,technician,married,professional.course,oct,1,3,success,-49.5,0.987,4963.6,yes
33,blue-collar,married,basic.9y,apr,1,1,failure,-47.1,1.405,5099.1,no
30,management,single,high.school,nov,1,0,nonexistent,-42.0,4.153,5195.8,no
73,retired,married,basic.4y,apr,2,0,nonexistent,-47.1,1.405,5099.1,no
32,technician,married,unknown,may,2,0,nonexistent,-36.4,4.857,5191.0,no
48,admin.,married,high.school,aug,2,0,nonexistent,-36.1,4.965,5228.1,no
27,blue-collar,married,basic.9y,apr,2,0,nonexistent,-47.1,1.405,5099.1,no
42,management,married,university.degree,aug,2,0,nonexistent,-36.1,4.963,5228.1,no
59,retired,married,basic.9y,jul,3,0,nonexistent,-42.7,4.962,5228.1,no
59,admin.,divorced,university.degree,aug,2,0,nonexistent,-36.1,4.965,5228.1,no
78,retired,married,basic.4y,apr,1,0,nonexistent,-47.1,1.405,5099.1,no
45,housemaid,married,professional.course,may,2,0,nonexistent,-36.4,4.857,5191.0,no
44,services,married,high.school,may,2,0,nonexistent,-36.4,4.86,5191.0,no
25,admin.,single,university.degree,apr,2,0,nonexistent,-47.1,1.406,5099.1,no
58,entrepreneur,married,university.degree,jun,1,0,nonexistent,-41.8,4.959,5228.1,no
54,unemployed,married,high.school,jul,2,0,nonexistent,-42.7,4.962,5228.1,no
35,admin.,single,university.degree,may,1,0,nonexistent,-46.2,1.299,5099.1,no
26,services,single,basic.6y,jul,2,0,nonexistent,-42.7,4.961,5228.1,no
40,technician,married,professional.course,may,1,0,nonexistent,-36.4,4.857,5191.0,no
50,blue-collar,single,basic.9y,may,2,0,nonexistent,-36.4,4.857,5191.0,no
35,technician,married,university.degree,may,2,0,nonexistent,-36.4,4.856,5191.0,no
29,blue-collar,married,basic.6y,jun,3,0,nonexistent,-41.8,4.947,5228.1,no
43,blue-collar,married,basic.4y,may,3,0,nonexistent,-36.4,4.864,5191.0,no
40,technician,divorced,university.degree,jun,2,0,nonexistent,-41.8,4.865,5228.1,no
35,services,married,professional.course,apr,2,1,success,-34.6,0.644,5008.7,yes
53,technician,married,high.school,aug,1,0,nonexistent,-36.1,4.967,5228.1,no
31,blue-collar,divorced,unknown,jul,1,0,nonexistent,-42.7,4.957,5228.1,no
53,admin.,divorced,high.school,aug,3,0,nonexistent,-36.1,4.966,5228.1,no
41,services,married,basic.9y,may,1,0,nonexistent,-36.4,4.856,5191.0,no
35,technician,married,university.degree,nov,1,0,nonexistent,-42.0,4.076,5195.8,no
34,services,married,high.school,jun,3,0,nonexistent,-41.8,4.959,5228.1,no
29,management,married,university.degree,jun,2,0,nonexistent,-41.8,4.962,5228.1,no
36,self-employed,married,basic.9y,aug,2,0,nonexistent,-36.1,4.964,5228.1,no
35,entrepreneur,married,university.degree,apr,1,1,failure,-47.1,1.435,5099.1,no
36,management,married,university.degree,may,1,0,nonexistent,-36.4,4.857,5191.0,no
40,self-employed,married,university.degree,apr,3,0,nonexistent,-47.1,1.405,5099.1,no
40,technician,married,professional.course,aug,1,0,nonexistent,-36.1,4.963,5228.1,no
55,admin.,married,university.degree,aug,2,0,nonexistent,-36.1,4.965,5228.1,no
44,admin.,married,university.degree,jul,1,0,nonexistent,-42.7,4.962,5228.1,no
28,technician,single,high.school,may,3,1,failure,-46.2,1.354,5099.1,no
46,self-employed,married,basic.4y,nov,2,1,failure,-42.0,4.153,5195.8,no
39,technician,married,high.school,jul,1,0,nonexistent,-42.7,4.968,5228.1,no
40,technician,married,professional.course,apr,1,0,nonexistent,-47.1,1.453,5099.1,no
35,self-employed,married,university.degree,nov,1,0,nonexistent,-42.0,4.12,5195.8,no
42,admin.,married,high.school,may,1,0,nonexistent,-36.4,4.86,5191.0,no
41,admin.,married,university.degree,aug,1,0,nonexistent,-36.1,4.964,5228.1,no
27,blue-collar,single,basic.9y,jul,1,0,nonexistent,-42.7,4.958,5228.1,no
33,services,married,high.school,jul,2,0,nonexistent,-42.7,4.959,5228.1,no
35,admin.,single,basic.4y,may,3,0,nonexistent,-36.4,4.857,5191.0,no
39,services,married,high.school,apr,1,0,nonexistent,-47.1,1.365,5099.1,no
55,blue-collar,married,basic.4y,may,1,0,nonexistent,-46.2,1.291,5099.1,no
33,admin.,married,basic.9y,may,1,0,nonexistent,-36.4,4.857,5191.0,no
47,admin.,single,university.degree,apr,1,0,nonexistent,-47.1,1.445,5099.1,no
31,services,married,high.school,jul,3,0,nonexistent,-42.7,4.96,5228.1,no
55,retired,divorced,professional.course,may,1,0,nonexistent,-36.4,4.856,5191.0,no
32,management,single,university.degree,may,1,0,nonexistent,-36.4,4.855,5191.0,no
32,unemployed,single,high.school,nov,1,0,nonexistent,-42.0,3.879,5195.8,no
53,blue-collar,married,basic.4y,aug,1,0,nonexistent,-36.1,4.968,5228.1,no
53,blue-collar,married,basic.6y,apr,2,0,nonexistent,-47.1,1.405,5099.1,no
52,unknown,married,professional.course,jun,1,0,nonexistent,-40.8,1.262,5076.2,no
33,admin.,single,university.degree,may,2,0,nonexistent,-36.4,4.856,5191.0,no
43,admin.,married,high.school,jul,2,0,nonexistent,-42.7,4.962,5228.1,no
31,admin.,married,high.school,may,1,0,nonexistent,-36.4,4.855,5191.0,no
